Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Budget_Per_Day,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2001,2.82,81.0,122,3,1.0,0.022926829268292682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.82
2013,32.14,73.0,165,2,2.0,0.1936144578313253,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,64.28
2014,15.08,96.0,227,2,1.0,0.06614035087719299,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,15.08
2000,10.05,57.0,161,2,3.0,0.06203703703703704,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,30.150000000000002
2025,45.44,50.0,25,1,1.0,1.7476923076923077,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,45.44
2017,19.2,82.0,195,3,2.0,0.09795918367346938,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,38.4
2014,2.24,99.0,224,1,2.0,0.009955555555555556,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4.48
2002,5.99,83.0,94,2,1.0,0.06305263157894737,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.99
2000,39.71,51.0,224,3,1.0,0.1764888888888889,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,39.71
2001,23.24,81.0,78,2,1.0,0.2941772151898734,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,23.24
2001,20.88,70.0,313,2,2.0,0.0664968152866242,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41.76
2005,37.76,95.0,66,1,4.0,0.5635820895522388,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,151.04
2010,2.88,95.0,241,1,4.0,0.011900826446280991,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11.52
2018,3.12,99.0,90,3,1.0,0.03428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3.12
2017,29.4,57.0,89,1,1.0,0.32666666666666666,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,29.4
2012,7.56,69.0,301,2,1.0,0.025033112582781455,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,7.56
2010,43.28,69.0,198,1,1.0,0.21748743718592967,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,43.28
2017,23.76,59.0,244,3,2.0,0.0969795918367347,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,47.52
2006,3.2,95.0,190,3,4.0,0.016753926701570682,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,12.8
2013,27.24,60.0,151,3,1.0,0.17921052631578946,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,27.24
2019,22.01,87.0,364,1,1.0,0.0603013698630137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,22.01
2003,46.77,65.0,101,3,2.0,0.4585294117647059,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,93.54
2024,7.8,75.0,278,2,1.0,0.02795698924731183,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7.8
2017,18.86,90.0,83,2,2.0,0.22452380952380951,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37.72
2003,24.31,52.0,238,2,2.0,0.1017154811715481,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,48.62
2022,3.78,76.0,164,2,1.0,0.022909090909090907,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.78
2024,1.24,83.0,149,2,4.0,0.008266666666666667,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4.96
2019,6.89,61.0,132,1,1.0,0.051804511278195485,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,6.89
2023,44.55,93.0,14,1,4.0,2.9699999999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,178.2
2013,48.98,72.0,12,1,1.0,3.7676923076923075,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,48.98
2009,36.11,70.0,108,3,3.0,0.3312844036697248,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,108.33
2022,42.1,74.0,200,1,4.0,0.20945273631840797,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,168.4
2002,11.14,100.0,192,3,2.0,0.05772020725388601,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,22.28
2010,40.5,51.0,274,2,1.0,0.14727272727272728,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,40.5
2021,11.44,62.0,273,3,1.0,0.04175182481751825,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11.44
2019,23.41,88.0,65,1,3.0,0.3546969696969697,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,70.23
2019,1.79,84.0,188,1,2.0,0.009470899470899472,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3.58
2005,49.87,61.0,22,1,4.0,2.1682608695652172,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,199.48
2013,32.37,82.0,231,3,1.0,0.1395258620689655,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,32.37
2021,17.99,59.0,338,3,2.0,0.05306784660766961,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,35.98
2002,22.58,84.0,234,2,1.0,0.09608510638297872,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22.58
2009,30.19,68.0,234,3,1.0,0.128468085106383,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,30.19
2014,23.22,52.0,356,3,4.0,0.06504201680672268,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,92.88
2019,21.52,83.0,109,3,2.0,0.19563636363636364,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,43.04
2022,4.35,66.0,254,1,3.0,0.01705882352941176,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.049999999999999
2000,36.89,100.0,66,1,2.0,0.5505970149253732,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.78
2008,10.56,94.0,21,3,1.0,0.48000000000000004,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,10.56
2001,43.9,52.0,100,1,4.0,0.43465346534653465,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,175.6
2020,14.77,52.0,245,1,4.0,0.06004065040650406,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,59.08
2020,33.38,70.0,113,1,4.0,0.2928070175438597,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,133.52
2011,49.42,97.0,67,3,1.0,0.726764705882353,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,49.42
2018,15.57,78.0,151,2,2.0,0.1024342105263158,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,31.14
2023,20.48,91.0,191,2,1.0,0.10666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,20.48
2000,26.54,94.0,66,2,4.0,0.3961194029850746,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,106.16
2021,39.56,70.0,93,2,1.0,0.42085106382978726,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,39.56
2004,12.47,99.0,355,3,4.0,0.03502808988764045,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49.88
2025,29.9,65.0,142,3,1.0,0.20909090909090908,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,29.9
2006,1.5,57.0,114,3,1.0,0.013043478260869565,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1.5
2010,1.52,99.0,245,2,4.0,0.006178861788617886,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,6.08
2005,34.81,97.0,39,3,2.0,0.8702500000000001,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,69.62
2004,17.81,60.0,8,2,2.0,1.9788888888888887,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,35.62
2017,15.99,66.0,296,2,4.0,0.05383838383838384,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,63.96
2021,20.75,99.0,155,1,2.0,0.1330128205128205,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.5
2019,30.41,96.0,50,1,1.0,0.5962745098039216,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,30.41
2002,19.37,94.0,341,1,4.0,0.0566374269005848,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,77.48
2013,49.61,84.0,345,1,1.0,0.1433815028901734,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,49.61
2012,43.0,55.0,111,2,4.0,0.38392857142857145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,172.0
2002,0.56,75.0,332,2,1.0,0.0016816816816816818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.56
2001,14.3,64.0,307,2,1.0,0.04642857142857143,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.3
2011,16.47,85.0,13,3,2.0,1.1764285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,32.94
2010,46.57,76.0,312,3,2.0,0.14878594249201277,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,93.14
2020,32.65,81.0,84,2,1.0,0.3841176470588235,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,32.65
2011,6.3,81.0,40,2,4.0,0.15365853658536585,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,25.2
2006,17.24,77.0,184,2,1.0,0.09318918918918918,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,17.24
2023,27.81,62.0,47,3,1.0,0.579375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,27.81
2006,22.1,99.0,32,1,1.0,0.6696969696969698,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,22.1
2001,42.91,90.0,31,1,1.0,1.3409375,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,42.91
2013,17.62,100.0,128,1,1.0,0.1365891472868217,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,17.62
2010,35.48,74.0,148,3,1.0,0.2381208053691275,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,35.48
