Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2011,46.25,86.0,5,1,4.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,185.0
2010,17.68,67.0,123,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,17.68
2021,49.53,73.0,246,3,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,49.53
2001,45.02,54.0,161,2,2.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,90.04
2012,22.16,81.0,351,1,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,22.16
2011,27.0,60.0,22,2,1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,27.0
2011,14.67,97.0,132,2,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,44.01
2025,15.7,80.0,138,2,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,47.099999999999994
2013,34.89,65.0,153,2,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,139.56
2020,34.58,61.0,248,3,2.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,69.16
2023,45.81,100.0,71,3,4.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,183.24
2022,31.03,69.0,115,1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,124.12
2014,9.98,52.0,2,2,3.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,29.94
2007,24.66,93.0,307,2,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,24.66
2001,42.45,51.0,304,2,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,84.9
2022,11.57,82.0,155,2,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,46.28
2015,27.56,65.0,158,1,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,27.56
2020,27.57,75.0,86,1,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,82.71000000000001
2017,32.62,87.0,226,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,32.62
2006,40.33,100.0,327,2,2.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,80.66
2024,35.8,75.0,360,1,2.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,71.6
2016,11.79,78.0,206,1,4.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,47.16
2001,25.98,82.0,220,2,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,25.98
2019,38.48,69.0,177,1,3.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,115.44
2002,44.86,85.0,330,1,3.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,134.57999999999998
2023,6.63,85.0,82,3,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,6.63
2017,20.76,53.0,165,3,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,41.52
2024,16.36,78.0,260,3,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.36
2013,37.83,57.0,217,2,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,37.83
2007,1.03,53.0,38,3,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.09
2002,37.88,83.0,66,1,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,113.64000000000001
2010,38.89,50.0,193,3,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,155.56
2010,5.05,51.0,46,2,4.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,20.2
2011,6.22,63.0,72,2,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.66
2012,5.99,51.0,202,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,5.99
2001,3.53,73.0,136,3,2.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,7.06
2015,17.14,73.0,264,3,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,17.14
2009,32.29,50.0,47,2,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,32.29
2000,12.37,79.0,282,3,2.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,24.74
2006,17.19,50.0,263,2,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.19
2024,27.94,56.0,160,1,3.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,83.82000000000001
2025,46.19,83.0,51,3,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,46.19
2020,8.83,96.0,230,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8.83
2019,22.56,84.0,314,2,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,22.56
2010,22.86,71.0,134,1,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,45.72
2008,10.06,83.0,93,3,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,10.06
2011,24.79,83.0,102,3,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.58
2025,8.89,78.0,212,3,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,26.67
2004,13.53,60.0,25,3,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,13.53
2022,19.07,100.0,320,2,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,57.21
2011,47.12,92.0,257,2,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,188.48
2023,17.65,70.0,238,3,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17.65
2002,33.41,87.0,200,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,33.41
2003,4.66,56.0,71,1,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,9.32
2018,11.82,50.0,121,2,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.64
2021,5.44,72.0,63,3,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.44
2003,24.54,64.0,308,2,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,24.54
2006,40.45,100.0,118,2,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,40.45
2014,33.68,57.0,353,1,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33.68
2024,40.04,97.0,225,2,1.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40.04
2020,17.65,55.0,215,3,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,17.65
2004,26.27,83.0,352,3,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26.27
2024,49.43,65.0,243,1,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,49.43
2001,29.43,53.0,163,3,4.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,117.72
2016,39.99,52.0,19,3,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,39.99
2020,15.12,72.0,358,2,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,15.12
2018,29.4,92.0,96,2,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,29.4
2004,48.69,91.0,254,3,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,48.69
2014,34.24,55.0,312,2,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,68.48
2011,18.75,100.0,55,3,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37.5
2004,48.12,65.0,278,3,3.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,144.35999999999999
2011,43.42,71.0,244,1,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,43.42
2009,1.9,76.0,289,2,2.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.8
2021,30.58,96.0,323,2,3.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,91.74
2016,39.09,59.0,110,1,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,117.27000000000001
2007,41.97,78.0,121,1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,41.97
2021,42.23,92.0,284,2,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,42.23
2017,16.06,63.0,71,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,16.06
2006,25.02,79.0,276,1,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,25.02
2013,3.2,96.0,149,2,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.2
2016,39.59,76.0,57,1,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,158.36
2018,22.63,79.0,13,1,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,67.89
2015,41.3,57.0,239,1,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,41.3
2019,23.15,60.0,201,3,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,23.15
2013,32.3,78.0,305,2,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,32.3
2008,35.92,75.0,327,2,4.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,143.68
